state,zipcode,n1,numdep,agi,numfarm,taxamt,contrib
TX,78526,21730,21710,1001425000,70,75999000,4330000
TX,78536,110,80,4147000,0,237000,0
TX,78537,17150,20530,517249000,190,22602000,2412000
TX,78538,4300,5010,135472000,80,5942000,477000
TX,78539,14640,12100,850713000,190,84798000,8345000
TX,78541,16070,15880,636026000,240,42778000,3804000
TX,78542,26620,31000,959420000,400,50525000,4810000
TX,78550,20660,17610,880487000,150,73091000,5473000
TX,78552,14350,12530,775435000,220,74377000,7451000
TX,78557,6680,7080,228077000,0,9452000,770000
TX,78559,4940,4530,188345000,100,11607000,832000
TX,78560,1970,1990,75327000,40,3870000,407000
TX,78563,250,200,14110000,40,1106000,0
TX,78566,8500,8570,342427000,150,21334000,1713000
TX,78569,1620,1530,63164000,70,3876000,297000
TX,78570,12450,14120,382914000,280,16893000,2138000
TX,78572,29010,27380,1371753000,230,107113000,9409000
TX,78573,15690,16780,672358000,220,54445000,4998000
TX,78574,21830,25410,804923000,210,45647000,4637000
TX,78575,2180,1810,192800000,20,28573000,1167000
TX,78576,4440,5790,148475000,50,5855000,645000
TX,78577,29330,30410,1021734000,130,54954000,6074000
TX,78578,4410,3140,212721000,30,19534000,1413000
TX,78580,4400,4270,152837000,130,9424000,664000
TX,78582,15590,16510,590383000,830,32332000,1857000
TX,78583,2530,2210,106460000,130,7258000,378000
TX,78584,7650,8230,241173000,230,10326000,546000
TX,78586,19460,19940,664125000,250,36343000,2587000
TX,78588,140,110,5512000,30,342000,0
TX,78589,17020,18230,596969000,120,29629000,3425000
TX,78591,130,70,5871000,30,483000,0
TX,78593,2230,2240,73430000,100,3689000,254000
TX,78595,2280,2600,73912000,50,2787000,268000
TX,78596,14540,13870,621417000,200,48653000,5594000
TX,78597,1230,450,129762000,0,19749000,1123000
TX,78598,130,40,6636000,0,534000,0
TX,78602,13500,8890,847223000,300,82616000,8956000
TX,78605,2570,1640,179138000,260,18884000,2293000
TX,78606,2790,1390,222548000,230,27048000,2381000
TX,78608,270,130,17985000,40,2075000,0
TX,78609,910,300,61456000,30,6872000,229000
TX,78610,19380,14150,1426268000,150,144531000,12938000
TX,78611,6410,3620,454624000,340,52014000,4975000
TX,78612,6360,4930,348654000,170,30716000,2071000
TX,78613,37830,27590,3589854000,140,455927000,38512000
TX,78614,230,150,15428000,60,1330000,0
TX,78615,710,500,45589000,90,4377000,117000
TX,78616,4020,4140,176277000,210,11600000,524000
TX,78617,10350,10210,409749000,50,22947000,1671000
TX,78618,130,40,10592000,60,945000,0
TX,78619,2470,1670,418281000,60,67427000,9576000
TX,78620,9070,6150,1205569000,270,182037000,20032000
TX,78621,11400,8960,604276000,420,50963000,3918000
TX,78623,820,310,67305000,30,7389000,546000
TX,78624,11430,5480,1048991000,1360,141128000,27464000
TX,78626,15640,11080,1029090000,210,101956000,9552000
TX,78628,17500,10990,2052430000,210,297682000,37849000
TX,78629,5490,4070,365559000,560,45454000,5333000
TX,78631,1310,720,77517000,270,7194000,595000
TX,78632,410,250,23533000,100,1974000,0
TX,78633,14560,4150,1652966000,220,218514000,26123000
TX,78634,16550,12780,1059064000,140,92708000,7545000
TX,78636,1900,960,151463000,230,17869000,1821000
TX,78638,1030,580,66973000,160,7320000,304000
TX,78639,3370,1710,270047000,50,26918000,3012000
TX,78640,27530,21330,1435904000,120,108909000,7931000
TX,78641,33720,26190,3114581000,220,373519000,36268000
TX,78642,7770,6200,720001000,260,84558000,8664000
TX,78643,3020,1410,202723000,350,21780000,2300000
TX,78644,8440,6200,429077000,340,35519000,1867000
TX,78645,6590,3050,696571000,60,99818000,7500000
TX,78648,3380,2440,178672000,200,16654000,808000
TX,78650,740,500,46018000,100,4279000,176000
TX,78652,2720,1340,212946000,30,22852000,1789000
TX,78653,12830,10340,682941000,180,51606000,5408000
TX,78654,8950,5370,661639000,260,79712000,10967000
TX,78655,1300,840,74194000,30,6784000,501000
TX,78656,1150,850,47251000,30,3049000,0
TX,78657,3180,1050,509353000,80,90925000,13627000
TX,78659,1440,920,85948000,160,7738000,547000
TX,78660,47980,33400,3198594000,160,307115000,26681000
TX,78662,1120,670,68501000,150,6360000,232000
TX,78663,370,150,47318000,60,5499000,1938000
TX,78664,28000,18720,1738756000,100,173570000,14061000
TX,78665,25550,19080,2146030000,80,238358000,27916000
TX,78666,31700,15120,1558207000,240,153270000,18244000
TX,78669,5440,3070,827540000,130,139115000,16349000
TX,78671,380,170,23055000,80,2217000,0
TX,78672,420,170,20138000,0,1647000,0
TX,78676,7080,3270,686451000,160,90950000,7978000
TX,78681,24840,19430,2490854000,140,320228000,30129000
TX,78701,5940,800,2111413000,40,459864000,54364000
TX,78702,13310,4500,1062405000,0,157407000,6310000
TX,78703,11250,4370,4347474000,120,986136000,100354000
TX,78704,27420,6650,3212113000,70,539019000,38860000
TX,78705,6890,650,443679000,0,67793000,4519000
TX,78717,15400,11800,1746938000,40,236132000,17917000
TX,78719,770,720,29370000,0,1640000,0
TX,78721,5590,3000,269670000,0,26247000,932000
TX,78722,3580,900,291114000,0,39416000,1527000
TX,78723,16010,7810,1124391000,40,134840000,8986000
TX,78724,10700,10470,413264000,0,25223000,1951000
TX,78725,4910,3420,245386000,0,18497000,1027000
TX,78726,7200,4570,741067000,20,106856000,7682000
TX,78727,15180,6250,1242647000,70,150266000,9844000
TX,78728,12490,6070,696169000,20,66688000,4421000
TX,78729,16040,6960,1094127000,40,119390000,7550000
TX,78730,4530,2730,1240340000,30,253883000,23897000
TX,78731,13540,6060,3161558000,120,629525000,70726000
TX,78732,7230,7140,1499233000,40,278932000,24461000
TX,78733,4050,3430,1216619000,40,249629000,25368000
TX,78734,11030,5800,1672538000,80,282318000,29461000
TX,78735,9970,4530,1939233000,80,374296000,37053000
TX,78736,4500,1970,445032000,40,61927000,4195000
TX,78737,8570,6820,1329360000,110,203160000,18985000
TX,78738,11720,9550,2959988000,120,576506000,61060000
TX,78739,8470,8040,1463369000,50,227863000,19531000
TX,78741,23540,8900,1082526000,0,109481000,2303000
TX,78742,320,270,11555000,0,624000,0
TX,78744,22460,15940,985242000,20,90850000,2457000
TX,78745,31270,11090,1855809000,70,197016000,8157000
TX,78746,13440,8650,7057300000,160,1424060000,306776000
TX,78747,9950,6110,606528000,30,59213000,3910000
TX,78748,26470,12470,1769763000,80,183806000,12180000
TX,78749,17340,8700,1682599000,60,219064000,15128000
TX,78750,13640,7940,1562628000,60,229427000,18553000
TX,78751,8810,1440,698903000,0,95878000,7162000
TX,78752,8660,3980,402638000,20,38720000,1460000
TX,78753,23790,16170,1020817000,40,79545000,4534000
TX,78754,12250,7440,663678000,30,58569000,4019000
TX,78756,4610,1380,555315000,30,90378000,7829000
TX,78757,12430,5010,1271965000,60,177499000,11124000
TX,78758,23190,10760,1300187000,40,142107000,7632000
TX,78759,21930,9140,2458230000,100,366959000,27703000
TX,78801,8340,6930,376873000,230,31160000,4012000
TX,78827,480,420,17967000,0,1154000,0
TX,78828,110,50,5924000,30,515000,0
TX,78829,440,390,17382000,0,1502000,0
TX,78830,210,210,11965000,0,1518000,0
TX,78833,540,370,24644000,40,1804000,0
TX,78834,3240,2880,176177000,140,20594000,817000
TX,78838,260,120,30525000,0,4636000,0
TX,78839,3110,3030,112887000,40,7222000,339000
TX,78840,19570,17700,905756000,220,64301000,2859000
TX,78850,530,340,35328000,110,3857000,263000
TX,78852,21230,22130,825455000,150,46321000,2236000
TX,78861,5310,3700,308194000,500,30181000,2674000
TX,78870,350,260,17261000,50,1212000,0
TX,78873,790,360,44975000,50,4212000,332000
TX,78877,330,330,15192000,30,914000,0
TX,78879,130,60,9169000,0,1165000,0
TX,78880,690,450,40088000,90,3529000,0
TX,78881,940,660,45862000,70,3651000,189000
TX,78883,140,40,10893000,0,1233000,0
TX,78884,540,210,36093000,90,3987000,639000
TX,78886,250,130,13174000,50,1145000,0
TX,78931,120,50,7282000,40,640000,0
TX,78932,400,200,37945000,90,5355000,246000
TX,78933,690,300,73756000,190,9557000,990000
TX,78934,3240,1910,223459000,330,25597000,2717000
TX,78935,400,240,30322000,70,3579000,174000
TX,78938,150,80,7454000,30,518000,0
TX,78940,990,390,75869000,300,9004000,724000
TX,78941,1430,840,90564000,270,8965000,678000
TX,78942,4170,2960,265005000,600,26221000,2773000
TX,78943,150,140,5175000,0,210000,0
TX,78944,320,160,21405000,70,2136000,0
TX,78945,4690,2790,359930000,560,44359000,3438000
TX,78946,490,320,27507000,120,2328000,176000
TX,78947,2070,1310,144194000,460,14685000,832000
TX,78948,390,200,24865000,110,2355000,274000
TX,78949,220,80,18369000,50,2147000,0
TX,78950,1000,440,82128000,260,9844000,756000
TX,78953,510,330,32921000,120,2776000,0
TX,78954,560,180,64206000,130,9274000,816000
TX,78956,2520,1420,155736000,520,15262000,934000
TX,78957,4240,2440,241349000,300,21627000,1615000
TX,78959,860,610,35616000,100,2293000,0
TX,78962,2160,1210,149217000,360,15941000,676000
TX,78963,400,280,22965000,70,1736000,0
TX,79001,130,70,6359000,30,476000,0
TX,79005,630,590,52259000,80,5303000,766000
TX,79007,5330,4170,324894000,30,29765000,2498000
TX,79009,840,830,35065000,40,1902000,0
TX,79012,370,320,42370000,30,5470000,585000
TX,79013,1350,1340,47369000,0,1914000,0
TX,79014,1530,1350,129371000,200,15080000,3168000
TX,79015,9020,5640,659512000,450,71053000,13199000
TX,79018,160,100,8272000,30,486000,0
TX,79019,750,500,49680000,100,4445000,387000
TX,79022,4080,3290,280084000,240,28981000,4021000
TX,79024,170,90,8902000,20,654000,0
TX,79027,1770,1690,108878000,120,10284000,1423000
TX,79029,7050,6010,376144000,140,29056000,3244000
TX,79031,430,420,21905000,50,1551000,0
TX,79034,260,180,16244000,60,1303000,0
TX,79035,2000,1820,98957000,160,6669000,961000
TX,79036,1980,1160,135152000,40,13047000,570000
TX,79039,350,220,22517000,50,2029000,0
TX,79040,700,610,56078000,80,6865000,599000
TX,79041,1090,920,47761000,80,2732000,0
TX,79042,490,340,27847000,120,2317000,0
TX,79043,470,470,19063000,30,986000,0
TX,79044,250,300,14518000,30,959000,0
TX,79045,7660,7350,362019000,340,28848000,3717000
TX,79046,210,130,11821000,40,1029000,0
TX,79052,460,350,24565000,70,1806000,0
TX,79057,390,300,21413000,70,1699000,0
TX,79059,330,230,24237000,50,2485000,0
TX,79061,140,70,9954000,40,905000,0
TX,79062,100,80,6891000,0,560000,0
TX,79063,340,290,23708000,110,2154000,0
TX,79064,890,810,40591000,60,2608000,0
TX,79065,7430,5970,424232000,180,36201000,4130000
TX,79068,1320,920,91445000,100,8461000,1018000
TX,79070,4070,3980,280135000,210,29243000,4674000
TX,79072,9590,7980,437205000,210,31630000,5436000
TX,79079,1030,710,57547000,130,4397000,299000
TX,79080,190,130,10674000,0,860000,0
TX,79081,1470,1280,97879000,120,9043000,881000
TX,79082,120,100,5782000,0,392000,0
TX,79083,940,700,63204000,70,5726000,239000
TX,79084,940,840,56289000,90,4561000,436000
TX,79086,850,750,52695000,60,4463000,466000
TX,79087,300,240,15803000,40,1177000,0
TX,79088,1950,1630,96645000,170,8396000,715000
TX,79092,540,370,35936000,90,3394000,0
TX,79095,1010,750,53733000,190,4403000,346000
TX,79096,870,700,59485000,130,5999000,692000
TX,79097,510,280,32668000,50,2748000,0
TX,79098,180,120,9483000,30,764000,0
TX,79101,1060,450,73718000,0,11095000,1475000
TX,79102,4060,2780,184226000,20,14449000,1365000
TX,79103,4620,3640,172952000,0,9370000,494000
TX,79104,2820,2510,85130000,0,3518000,0
TX,79106,11760,7450,585129000,60,50609000,7217000
TX,79107,12650,12440,382940000,0,15538000,1065000
TX,79108,5230,3580,255639000,90,19180000,1289000
TX,79109,19910,11180,1445268000,160,181488000,29741000
TX,79110,8470,5520,394272000,40,28942000,2286000
TX,79111,500,480,22819000,0,1279000,0
TX,79118,11260,7970,762444000,150,75487000,7025000
TX,79119,9000,5690,989999000,270,140239000,24933000
TX,79121,2980,1490,305726000,50,40822000,5896000
TX,79124,4600,2990,534262000,140,77013000,10957000
TX,79201,2330,1620,119712000,210,9408000,917000
TX,79225,370,250,17641000,50,1253000,0
TX,79226,1160,630,50522000,160,3730000,351000
TX,79227,500,260,22368000,110,1622000,0
TX,79229,120,70,6447000,40,571000,0
TX,79235,1400,1100,73701000,100,6211000,670000
TX,79237,160,100,6020000,30,303000,0
TX,79241,910,710,45252000,80,3009000,198000
TX,79244,290,190,13325000,50,877000,0
TX,79245,860,600,33287000,60,2028000,0
TX,79248,540,340,22140000,90,1367000,0
TX,79250,540,460,29488000,40,2602000,0
TX,79252,1200,740,57828000,110,4677000,0
TX,79255,180,130,8729000,40,579000,0
TX,79256,110,50,4638000,20,293000,0
TX,79257,370,240,20000000,80,1547000,0
TX,79261,170,100,7007000,40,366000,0
TX,79311,1360,1100,74791000,100,6075000,835000
TX,79312,370,270,13907000,30,729000,0
TX,79313,570,430,28491000,50,2056000,0
TX,79316,4010,3420,199626000,210,16293000,2214000
TX,79322,720,510,34085000,40,2683000,0
TX,79323,2890,2870,199726000,80,19040000,1401000
TX,79325,870,710,54746000,100,4902000,581000
TX,79329,1450,1130,101596000,100,10192000,1284000
TX,79331,4440,3590,285267000,250,30370000,4071000
TX,79336,6680,5150,406642000,230,39232000,3520000
TX,79339,2730,2150,129871000,120,10435000,671000
TX,79342,130,120,8156000,0,753000,0
TX,79343,570,460,26098000,40,1753000,0
TX,79345,380,320,18498000,40,1177000,0
TX,79346,840,750,40626000,60,3071000,0
TX,79347,2580,2420,123599000,220,8983000,1269000
TX,79350,330,260,14705000,0,932000,0
TX,79351,530,420,34380000,70,3847000,0
TX,79355,830,710,56425000,80,5950000,945000
TX,79356,1730,1300,102725000,130,9653000,1018000
TX,79357,850,720,35067000,50,2288000,0
TX,79358,550,400,39795000,70,4091000,345000
TX,79359,1230,1140,60701000,60,4646000,400000
TX,79360,6390,6910,397046000,340,36157000,4186000
TX,79363,2610,2260,190656000,130,19995000,2736000
TX,79364,3300,2370,161852000,140,12920000,1049000
TX,79366,550,270,66576000,20,9746000,1043000
TX,79367,300,250,14960000,0,1019000,0
TX,79370,580,400,33181000,120,2546000,0
TX,79371,590,460,33840000,40,3024000,0
TX,79372,620,590,45170000,0,4058000,0
TX,79373,1270,1020,76118000,130,6589000,391000
TX,79377,120,110,5689000,0,383000,0
TX,79379,260,190,12791000,20,956000,0
TX,79381,570,470,42666000,40,4502000,602000
TX,79382,3660,2820,278778000,120,31595000,4344000
TX,79401,2370,650,70410000,0,6342000,783000
TX,79403,6370,5220,212840000,80,12864000,1548000
TX,79404,3910,3290,126594000,0,6793000,431000
TX,79407,9700,5700,682565000,120,97565000,12523000
TX,79410,3390,1800,196223000,20,22616000,2826000
TX,79411,2730,1930,80356000,0,4484000,0
TX,79412,6140,4910,200704000,0,11160000,1015000
TX,79413,9380,5790,502010000,60,44656000,5411000
TX,79414,7890,4730,294556000,0,19012000,1247000
TX,79415,6700,4470,220583000,70,13681000,755000
TX,79416,14740,8810,858495000,120,88204000,11526000
TX,79423,18630,12640,1462721000,230,175549000,21097000
TX,79424,23810,14730,2377041000,380,315486000,52453000
TX,79501,1410,1090,72739000,170,4774000,416000
TX,79502,490,340,27436000,100,2174000,0
TX,79504,1210,760,66633000,150,6034000,473000
TX,79505,100,60,4489000,0,255000,0
TX,79506,270,140,16644000,50,1377000,0
TX,79508,590,390,44854000,20,4148000,462000
TX,79510,3500,2170,186357000,340,14878000,1075000
TX,79511,650,460,64444000,50,9136000,603000
TX,79512,2250,1670,133354000,160,13096000,510000
TX,79520,880,660,42593000,80,3188000,0
TX,79521,1360,840,71514000,130,6474000,577000
TX,79525,1300,1000,71542000,150,5350000,0
TX,79526,420,270,30933000,90,2838000,0
TX,79527,220,150,14997000,40,1335000,0
TX,79528,240,190,14249000,50,1068000,0
TX,79529,480,370,21590000,40,1449000,0
TX,79530,230,110,12183000,40,1050000,0
TX,79532,330,230,16887000,40,1337000,0
TX,79533,210,190,7822000,20,403000,0
TX,79536,2080,1440,115211000,210,9079000,910000
TX,79538,110,60,4805000,40,331000,0
TX,79541,400,290,31280000,110,3317000,0
TX,79543,430,320,24276000,80,1746000,0
TX,79544,130,100,6226000,30,411000,0
TX,79545,750,640,46933000,90,4487000,314000
TX,79546,690,430,37884000,100,3198000,0
TX,79547,270,170,13745000,40,1015000,0
TX,79549,5560,4490,362568000,310,38251000,3987000
TX,79553,1280,1000,63885000,100,5378000,572000
TX,79556,5200,3820,274701000,240,24491000,2382000
TX,79561,260,150,12705000,30,901000,0
TX,79562,2170,1730,214173000,230,25666000,3271000
TX,79563,550,320,21360000,20,1251000,0
TX,79565,160,140,9435000,30,764000,0
TX,79566,100,50,6459000,40,623000,0
TX,79567,1340,910,61136000,180,4411000,0
TX,79601,7680,4380,388236000,260,35488000,5087000
TX,79602,10550,7330,780250000,350,88523000,15922000
TX,79603,10080,7610,352892000,90,19218000,1153000
TX,79605,13290,8310,723172000,160,74290000,12442000
TX,79606,12340,7000,917383000,260,103526000,14101000
TX,79607,1020,970,40484000,0,1407000,0
TX,79701,13510,11250,1193123000,80,181272000,22415000
TX,79703,9990,7170,616111000,30,57480000,3120000
TX,79705,19170,13830,2614169000,220,445742000,75884000
TX,79706,12370,11080,1072584000,350,135584000,9826000
TX,79707,16740,10790,2720303000,230,491360000,66280000
TX,79713,260,220,39054000,70,6821000,435000
TX,79714,7560,6840,621428000,150,71491000,6404000
TX,79718,310,210,20959000,30,2678000,0
TX,79720,11740,8650,841903000,240,105555000,9595000
TX,79731,1930,1740,132360000,30,12843000,689000
TX,79734,950,390,60807000,40,6565000,913000
TX,79735,5180,4000,316144000,120,33497000,1990000
TX,79738,140,120,11024000,30,1281000,0
TX,79739,500,370,83041000,110,16520000,1223000
TX,79741,180,120,13484000,0,1400000,0
TX,79745,2850,2410,199836000,40,23550000,617000
TX,79749,130,130,18025000,0,2923000,0
TX,79752,920,810,68242000,40,7819000,0
TX,79756,4510,3590,369901000,80,48591000,2639000
TX,79758,1350,1080,152992000,60,21286000,1362000
TX,79761,13660,10240,803946000,50,79320000,7316000
TX,79762,18370,12260,1369865000,100,162520000,16849000
TX,79763,16360,14700,842019000,50,64474000,2649000
TX,79764,10780,9630,603044000,80,51149000,2355000
TX,79765,8290,6760,1082184000,40,167860000,18889000
TX,79766,3530,3610,210156000,40,18574000,1101000
TX,79772,5050,4140,349127000,110,44569000,3247000
TX,79782,2030,1700,263286000,120,48973000,4213000
TX,79821,2280,2010,87238000,0,4853000,326000
TX,79830,2610,1380,149225000,50,14458000,1194000
TX,79835,5370,4750,182804000,30,10096000,835000
TX,79836,2960,2870,121490000,60,8715000,427000
TX,79839,630,640,19697000,30,891000,0
TX,79843,1170,680,79231000,40,11663000,159000
TX,79849,5620,5830,158948000,0,5525000,164000
TX,79852,400,130,17774000,0,1440000,0
TX,79901,4790,4770,130723000,0,10180000,368000
TX,79902,8970,5350,544356000,0,74287000,5965000
TX,79903,7580,5290,254695000,0,16623000,1093000
TX,79904,12840,10900,472512000,0,30364000,2115000
TX,79905,9950,8770,281384000,0,15898000,713000
TX,79906,2090,2470,90769000,0,3582000,231000
TX,79907,23130,18440,696170000,0,34106000,1744000
TX,79908,1090,1870,53053000,0,1515000,0
TX,79911,3050,2630,266800000,0,28388000,2001000
TX,79912,35700,24310,2757675000,50,348445000,27742000
TX,79915,15550,12130,450810000,0,21794000,1095000
TX,79922,3670,2490,548071000,20,97854000,6720000
TX,79924,25850,19780,931440000,0,52154000,4222000
TX,79925,17820,11250,809360000,0,65838000,6267000
TX,79927,17170,15680,554453000,40,26208000,1628000
TX,79928,30150,31420,1363853000,30,86609000,8275000
TX,79930,10950,7860,355436000,0,21673000,1209000
TX,79932,12590,10380,867139000,70,96771000,7106000
TX,79934,11900,10390,605413000,0,40879000,3871000
TX,79935,7700,5050,349027000,0,28599000,2180000
TX,79936,49910,36580,2229025000,30,168764000,13041000
TX,79938,35570,35870,1659083000,30,102706000,10475000
CO,80002,10310,4490,699687000,0,78688000,5419000
CO,80003,18550,8220,1074526000,30,97851000,5226000
CO,80004,18560,8360,1356521000,40,145317000,11693000
CO,80005,14660,7400,1405632000,70,173919000,17556000
CO,80007,7870,5470,1264548000,20,195153000,19592000
CO,80010,17120,13960,652355000,0,42387000,2663000
CO,80011,23960,18770,949265000,0,60343000,3571000
CO,80012,23940,14860,1049002000,0,75504000,6072000
CO,80013,36730,22100,2157988000,0,186829000,15180000
CO,80014,21890,8770,1283037000,20,134601000,10131000
CO,80015,32910,21910,2633450000,30,283627000,26607000
CO,80016,28190,20670,3500105000,60,492546000,52769000
CO,80017,17890,11150,830328000,0,59551000,4278000
CO,80018,6700,5120,510212000,0,48950000,5102000
CO,80019,1730,1220,102743000,0,8433000,1048000
CO,80020,26080,13270,2137333000,30,251779000,18772000
CO,80021,19510,6790,1415774000,0,158774000,10775000
CO,80022,23600,20130,1377478000,30,118034000,8980000
CO,80023,11560,7840,1846320000,40,297083000,27615000
CO,80026,15930,8350,1553751000,60,210072000,17132000
CO,80027,16850,9730,2087187000,30,307241000,31031000
CO,80030,7470,4130,348208000,0,26991000,1144000
CO,80031,18900,9200,1447786000,0,167408000,14317000
CO,80033,13490,4990,918186000,20,102545000,8696000
CO,80045,420,40,21014000,0,2124000,0
CO,80101,160,80,9848000,50,755000,0
CO,80102,2990,1850,221138000,260,22812000,2109000
CO,80103,1210,800,79766000,150,7061000,470000
CO,80104,16320,10390,1539876000,100,187908000,22011000
CO,80105,670,490,36483000,50,2526000,44000
CO,80106,2170,1200,203285000,130,23989000,2713000
CO,80107,6720,3720,655434000,240,81843000,7871000
CO,80108,13960,10290,2743849000,60,488417000,58442000
CO,80109,11440,9120,1259908000,40,160396000,25149000
CO,80110,11820,5200,613328000,0,55952000,3029000
CO,80111,16080,9700,3021357000,30,539595000,61252000
CO,80112,18240,9150,2018058000,0,303222000,26702000
CO,80113,11530,4420,2583414000,30,533749000,70107000
CO,80116,2300,1250,406735000,110,65443000,6605000
CO,80117,1330,700,106052000,150,11921000,1081000
CO,80118,3000,1350,452109000,110,69246000,9730000
CO,80120,14760,6670,1259839000,30,158627000,18544000
CO,80121,9260,4610,1733768000,30,322355000,46714000
CO,80122,16090,8470,1603455000,30,207220000,23651000
CO,80123,24150,10710,2477632000,50,357449000,33325000
CO,80124,11390,5800,1614786000,30,272325000,29871000
CO,80125,5720,3440,813787000,20,123471000,16084000
CO,80126,20800,14760,2863253000,30,435195000,49208000
CO,80127,22910,12530,2524070000,50,343225000,36121000
CO,80128,19060,9420,1603349000,20,186661000,19192000
CO,80129,15020,9000,1655846000,30,220576000,27458000
CO,80130,12760,9070,1395638000,0,181294000,17884000
CO,80132,12620,8740,1505146000,50,200017000,29463000
CO,80133,1300,650,98692000,0,10208000,1017000
CO,80134,34920,23760,4084727000,90,568407000,57594000
CO,80135,2090,930,343463000,90,62556000,5699000
CO,80136,2760,1790,203479000,130,19629000,1324000
CO,80137,650,370,56093000,50,6923000,342000
CO,80138,15890,10410,1790506000,170,247249000,28498000
CO,80202,11360,860,1849425000,0,459984000,54745000
CO,80203,14540,830,975108000,0,127910000,5352000
CO,80204,16250,7450,1006213000,0,118371000,7612000
CO,80205,18110,6340,1295259000,0,167523000,8279000
CO,80206,15630,3380,2839388000,30,542096000,106024000
CO,80207,10770,6030,921562000,0,121286000,9245000
CO,80209,15190,3620,2754762000,40,511612000,68721000
CO,80210,18930,6790,2720883000,30,470281000,40500000
CO,80211,21250,5740,2168188000,0,326796000,16117000
CO,80212,10750,3460,1103046000,0,161868000,8857000
CO,80214,13110,5330,699658000,0,70036000,3607000
CO,80215,10200,4140,802378000,20,95484000,8264000
CO,80216,7670,4640,353120000,0,33492000,842000
CO,80218,12040,1520,1263714000,0,205652000,29924000
CO,80219,28940,22810,1164523000,0,76119000,3039000
CO,80220,19090,8520,2570721000,40,450069000,36919000
CO,80221,19990,12550,998335000,0,85331000,4154000
CO,80222,11830,4170,917792000,0,113340000,9246000
CO,80223,10020,5250,529999000,0,58741000,1697000
CO,80224,9760,4140,743095000,0,91592000,9083000
CO,80226,17260,7380,1043029000,0,104460000,11256000
CO,80227,18980,8100,1400436000,30,164406000,15559000
CO,80228,18640,7580,1785098000,40,238765000,17548000
CO,80229,25540,18020,1174941000,0,83234000,3751000
CO,80230,4430,2430,614254000,0,104052000,11048000
CO,80231,18330,7540,1225295000,0,147501000,12889000
CO,80232,11670,5110,713047000,20,67596000,5272000
CO,80233,23530,13120,1272138000,30,103449000,5494000
CO,80234,14590,7570,1032399000,0,113809000,11836000
CO,80235,4240,1710,334231000,0,43726000,3266000
CO,80236,7680,4670,406299000,0,34022000,2788000
CO,80237,12930,4170,1598192000,0,263575000,27985000
CO,80238,11020,8990,1726064000,0,271615000,16652000
CO,80239,19910,18190,820087000,0,49351000,3586000
CO,80241,16230,9010,1160494000,0,117439000,9207000
CO,80246,7850,1970,753359000,0,127107000,11639000
CO,80247,14900,5930,726573000,0,66016000,4731000
CO,80249,16080,12900,883182000,0,68992000,7780000
CO,80260,15780,12350,641429000,0,40272000,2179000
CO,80301,13940,5190,1686349000,60,265141000,35947000
CO,80302,10390,2390,1756154000,30,306603000,41551000
CO,80303,11570,3470,1384676000,50,211737000,25082000
CO,80304,13970,6240,2458402000,30,436842000,52570000
CO,80305,8830,3410,1075244000,20,166983000,13414000
CO,80401,20080,7880,2301280000,50,340331000,49483000
CO,80403,10330,5170,1456618000,70,222568000,22269000
CO,80421,3890,1710,283496000,30,28924000,1929000
CO,80422,1890,700,135175000,0,14321000,650000
CO,80424,5960,1900,622464000,0,92097000,8155000
CO,80428,370,150,32133000,0,3659000,158000
CO,80433,4400,2010,507920000,40,71011000,5864000
CO,80435,4880,1930,372197000,0,46485000,3475000
CO,80439,11370,6060,1880745000,70,326390000,27439000
CO,80440,1270,450,84392000,0,8864000,356000
CO,80446,2110,940,152139000,40,16982000,1154000
CO,80447,880,220,75082000,0,9121000,932000
CO,80449,460,160,24433000,0,2021000,51000
CO,80452,1730,540,109000000,0,10803000,561000
CO,80455,290,60,20236000,0,2193000,60000
CO,80456,240,70,15712000,0,1537000,0
CO,80459,1140,580,66374000,30,5516000,217000
CO,80461,3520,1700,187881000,0,16298000,867000
CO,80465,8050,3780,974269000,30,145240000,14752000
CO,80466,1900,670,177371000,0,22378000,1108000
CO,80467,1010,440,72930000,30,7762000,585000
CO,80470,1810,730,175211000,0,21622000,1806000
CO,80480,530,230,27438000,40,2449000,0
CO,80481,270,100,18565000,0,1942000,29000
CO,80487,5260,2300,664595000,100,101693000,10153000
CO,80498,2730,1230,329252000,0,38987000,5247000
CO,80501,20800,10530,1151479000,40,104636000,8507000
CO,80503,17060,8790,2144991000,200,323970000,40685000
CO,80504,27460,17110,2352081000,270,279270000,27588000
CO,80510,230,40,19774000,0,2272000,233000
CO,80512,1020,370,98916000,60,12469000,868000
CO,80513,7530,4220,703694000,210,87143000,10564000
CO,80514,2760,1970,168858000,0,14068000,960000
CO,80515,350,110,20571000,0,1757000,40000
CO,80516,14210,10760,1738983000,80,229668000,22212000
CO,80517,5320,1780,445848000,0,52012000,7096000
CO,80521,13980,3730,865190000,50,84461000,7479000
CO,80524,18440,8670,1532697000,340,194184000,17049000
CO,80525,27650,12270,2305184000,90,280193000,34898000
CO,80526,22750,10080,1567204000,70,172837000,16433000
CO,80528,10670,7660,1335184000,40,212153000,21332000
CO,80530,2600,1500,174035000,0,15594000,1149000
CO,80534,8340,5520,692022000,80,74684000,6861000
CO,80535,1430,540,94970000,40,9596000,846000
CO,80536,920,340,78028000,70,8430000,804000
CO,80537,21660,9450,1534378000,180,165016000,21417000
CO,80538,24100,11190,1924158000,120,218042000,22288000
CO,80540,2480,1140,256527000,30,33463000,1863000
